title,main_story
Anonymous Notes: Chapter 1 - From The Abyss,0.5666666666666667
Another Adventure,0.9333333333333333
Another Bible,12.5
Another Century's Episode 3: The Final,5.5
Another Code: R - A Journey into Lost Memories,16.5
Another Code: Two Memories,5.0
Another Lost Phone: Laura's Story,1.5
Another Perspective,1.0
Another World,2.5
Anoxemia,6.5
Ant-gravity: Tiny's Adventure,2.0
AntVentor,1.5
Antagonist (2017),2.0
Antarctic Adventure,0.6
Anthem,12.5
Anthill,6.0
Anti-Idle: The Game,420.0
AntiKiller,1.0
AntiSquad,19.0
Antichamber,6.0
Anticipation,0.9
Antihero (2017),5.5
Antz Extreme Racing,3.0
Anubis II,2.0
Anvil of Dawn,15.0
Ao Oni,0.5
Aozora Meikyuu,0.7833333333333333
Apartment 666,0.45
Ape Escape,8.5
Ape Escape 2,9.5
Ape Escape 2K3,0.08333333333333333
Ape Escape 3,7.0
Ape Escape Academy,2.0
Ape Escape: On the Loose,7.0
Ape Escape: Pumped & Primed,5.0
Ape Out,2.5
Aperion Cyberstorm,9.5
Aperture Tag: The Paint Gun Testing Initiative,4.0
Apex Construct,6.5
Apidya,0.75
Apocalipsis,2.5
Apocalypse,4.5
Apollo 11,0.9166666666666666
Apollo 11 VR HD,1.0
Apollo Justice: Ace Attorney,19.5
Apollo4x,4.0
Aporia: Beyond the Valley,5.5
Apotheon,8.5
Apple Jack,8.5
Approaching Blocks,1.0
Aqua,3.5
Aqua Kitty: Milk Mine Defender,2.5
AquaNox,9.0
AquaNox 2: Revelation,10.0
Aquaman: Battle for Atlantis,4.5
Aquanaut's Holiday,7.0
Aquanaut's Holiday: Hidden Memories,20.0
Aquapazza: Aquaplus Dream Match,2.0
Aquaria,15.5
Ar nosurge Plus: Ode to an Unborn Star,38.5
Ar nosurge: Ode to an Unborn Star,39.0
Ar tonelico II: Melody of Metafalica,45.0
Ar tonelico Qoga: Knell of Ar Ciel,31.0
Ar tonelico: Melody of Elemia,29.0
Ara Fell,9.5
Arabian Magic,0.6666666666666666
Arabian Nights: Spirit of the Desert King,16.0
Aragami,6.5
Aralon: Sword and Shadow,11.0
Arc Arena: Monster Tournament,8.0
Arc Rise Fantasia,52.0
Arc the Lad,10.0
Arc the Lad II,52.5
Arc the Lad III,38.5
Arc the Lad: End of Darkness,15.0
Arc the Lad: Twilight of the Spirits,35.0
Arcade Spirits,8.0
Arcadia,0.35
Arcana,8.5
Arcana Heart,0.6333333333333333
Arcana Heart 2,1.0
Arcana Heart 3,1.0
Arcana Heart 3: LOVE MAX!!!!!,1.5
ArcaniA: Fall of Setarrif,2.0
ArcaniA: Gothic 4,16.0
Arcanum: Of Steamworks and Magick Obscura,32.0
Archangel (2017),4.0
Archer Maclean's Mercury,6.5
Archimedean Dynasty,15.0
Archimedes,1.0
Archlion Saga,4.0
Archon: The Light and the Dark,0.8
Arctic Adventure,5.0
Arcus Odyssey,2.0
Ardy Lightfoot,1.5
Are You Afraid of the Dark: The Tale of Orpheo's Curse,5.0
Are You Smarter Than a 5th Grader?,0.9833333333333333
Are You Smarter than a 10 Year Old?,0.1
Area 51 (1995),0.6166666666666667
Area 51 (2005),7.0
Area 51: Site 4,0.75
Aria's Story,5.0
Aritana and the Harpy's Feather,3.0
Arizona Sunshine,4.0
Arkadian Warriors,4.0
Arkanoid,2.0
Arkanoid Plus!,2.0
Arkanoid Returns,5.0
Arkanoid: Doh it Again,5.5
Arkedo Series - 01 JUMP!,0.75
Arkedo Series - 02 SWAP!,2.5
Arkedo Series - 03 PIXEL!,2.0
Arkista's Ring,0.7666666666666667
Armageddon Riders,6.0
Armed Forces Corp,1.0
Armed Police Batrider,2.5
Armed and Dangerous,6.0
Armed with Wings 3,0.9333333333333333
Armed with Wings: Rearmed,1.5
Armello,1.5
Armies of Exigo,14.0
Armikrog,3.5
Armillo,5.5
Armor Ambush,0.08333333333333333
Armored Core,7.5
Armored Core 2,10.5
Armored Core 2: Another Age,20.5
Armored Core 3,17.0
Armored Core 4,10.5
Armored Core V,13.0
Armored Core: For Answer,8.0
Armored Core: Formula Front Extreme Battle,3.0
Armored Core: Last Raven,8.0
Armored Core: Master of Arena,5.5
Armored Core: Nexus,8.0
Armored Core: Nine Breaker,6.5
Armored Core: Project Phantasma,5.5
Armored Core: Silent Line,8.0
Armored Core: Verdict Day,14.0
Armored Hunter: Gunhound EX,2.5
Armored Warriors (1994),0.8666666666666667
Arms,1.5
Army Corps of Hell,45.0
Army Gals,1.5
Army Men 3D,6.0
Army Men II,4.0
Army Men: Air Attack,8.5
Army Men: Air Attack 2,4.0
Army Men: Green Rogue,3.0
Army Men: RTS,8.0
Army Men: Sarge's Heroes,9.0
Army Men: Sarge's Heroes 2,7.0
Army Men: Sarge's War,7.0
Army of Tentacles: (Not) A Cthulhu Dating Sim,2.5
Army of Two,6.5
Army of Two: The 40th Day,7.5
Army of Two: The Devil's Cartel,8.0
Arrow Flash,0.7166666666666667
Arslan: The Warriors of Legend,8.5
Art Of Gravity,1.5
Art Style: BASE 10,2.5
Art Style: ORBIENT,3.5
Art Style: PiCOPiCT,2.0
Art Style: Rotozoa,3.0
Art of Balance,6.5
Art of Fighting,0.8
Art of Fighting 2,0.9666666666666667
Art of Fighting 3: The Path of the Warrior,0.6666666666666666
Art of Murder: Cards of Destiny,9.5
Art of Murder: Deadly Secrets,1.5
Art of Murder: FBI Confidential,7.5
Art of Murder: Hunt for the Puppeteer,6.5
Art of Murder: The Secret Files,1.5
Artemis Spaceship Bridge Simulator,4.0
Arvoesine,0.5
Arx Fatalis,20.5
Asagao Academy: Normal Boots Club,6.0
Ascend: Hand of Kul,20.0
Ascendancy,33.0
Ascendant Hearts,4.0
Ascension (2012),0.7666666666666667
Ascension: Deckbuilding Game,6.5
Asdivine Hearts,29.5
Asdivine Hearts 2,15.0
Aselia the Eternal,75.0
Asemblance,0.9833333333333333
Asemblance: Oversight,0.6666666666666666
Ash of Gods: Redemption,23.0
Ashen,17.0
Ashes Cricket,37.0
Ashes of the Singularity,11.0
Ashes of the Singularity: Escalation,17.0
Ashley Clark: Secret of the Ruby,2.0
Askorekk,4.0
Asphalt 3D,9.5
Asphalt 7: Heat,7.5
Asphalt 8: Airborne,8.5
Asphalt: Injection,3.0
Asphalt: Urban GT,10.0
Asphalt: Urban GT 2,13.0
Asphyxia,2.5
Assassin's Creed,15.0
Assassin's Creed Chronicles: China,6.0
Assassin's Creed Chronicles: India,5.5
Assassin's Creed Chronicles: Russia,6.5
Assassin's Creed II,18.0
Assassin's Creed II: Battle of Forli DLC,1.5
Assassin's Creed II: Bonfire of the Vanities DLC,2.0
Assassin's Creed II: Discovery,3.0
Assassin's Creed III,14.0
Assassin's Creed III: Benedict Arnold DLC,0.6666666666666666
Assassin's Creed III: Liberation,9.0
Assassin's Creed III: Remastered,19.5
Assassin's Creed III: The Tyranny of King Washington - The Betrayal DLC,1.0
Assassin's Creed III: The Tyranny of King Washington - The Infamy DLC,1.5
Assassin's Creed III: The Tyranny of King Washington - The Redemption DLC,2.0
Assassin's Creed III: The Tyranny of King Washington DLC,5.0
Assassin's Creed IV: Black Flag,22.5
Assassin's Creed IV: Black Flag - Aveline DLC,0.75
Assassin's Creed Odyssey,39.5
Assassin's Creed Odyssey - Legacy of the First Blade,4.0
Assassin's Creed Odyssey - The Fate of Atlantis,6.5
Assassin's Creed Origins,28.5
Assassin's Creed Origins: The Curse of the Pharaohs,10.0
Assassin's Creed Origins: The Hidden Ones,4.5
Assassin's Creed Syndicate - The Dreadful Crimes,2.0
Assassin's Creed: Altair's Chronicles,5.0
Assassin's Creed: Bloodlines,6.5
Assassin's Creed: Brotherhood,15.0
Assassin's Creed: Brotherhood - Copernicus Conspiracy DLC,1.5
Assassin's Creed: Brotherhood - The Da Vinci Disappearance DLC,2.5
Assassin's Creed: Freedom Cry,4.5
Assassin's Creed: Identity,5.0
Assassin's Creed: Pirates,40.0
Assassin's Creed: Project Legacy,6.0
Assassin's Creed: Revelations,11.0
Assassin's Creed: Revelations - The Lost Archive DLC,2.0
Assassin's Creed: Rogue,10.5
Assassin's Creed: Syndicate,18.0
Assassin's Creed: Syndicate - Jack the Ripper,3.0
Assassin's Creed: Syndicate - The Last Maharaja,2.5
Assassin's Creed: Unity,16.5
Assassin's Creed: Unity - Dead Kings DLC,4.0
Assault Android Cactus,3.0
Assault Gunners,3.0
Assault Heroes,2.0
Assault Rigs,7.0
Assault Spy,7.0
Assault Trooper,1.5
Assetto Corsa,44.0
Astal,2.0
Astebreed,2.0
Asterix & Obelix XXL 2,8.0
Asterix & Obelix: Kick Buttix,8.0
Asterix (1991),2.0
Asterix (1992),0.6666666666666666
Asterix (1993),1.0
Asterix (1999),8.0
Asterix and Obelix,1.0
Asterix and the Power of the Gods,3.0
Asterix at the Olympic Games,5.0
Asterix: Search for Dogmatix,1.5
Asteroid Bounty Hunter,3.5
Asteroids,1.0
Asteroids Hyper 64,1.5
Astonishia Story,16.5
Astra Superstars,0.5833333333333334
Astraeus,5.0
Astray,2.0
Astro Bot Rescue Mission,7.5
Astro Boy (2004),4.0
Astro Boy: Omega Factor,3.0
Astro Tripper,2.0
Astro Warrior,0.25
AstroPop,0.6333333333333333
Astroblast,0.08333333333333333
Astroloco: Worst Contact,2.5
Astroneer,5.5
Astrox: Hostile Space Excavation,6.0
Astyanax,1.0
Astérix & Obélix XXL 2: Mission: Las Vegum,6.0
Asuka 120% Limited Burning Fest.,1.5
Asura,3.0
Asura's Wrath,7.0
Asura's Wrath: Episode 11.5 - Forging Ahead,0.2833333333333333
Asura's Wrath: Episode 15.5 - Defiance,0.26666666666666666
Asura's Wrath: Episode Pack - Part IV,2.0
"Asura's Wrath: Lost Episode 1 - At Last, Someone Angrier Than Me",0.3333333333333333
Asura's Wrath: Lost Episode 2 - The Strongest vs. The Angriest,0.3
Atari Karts,0.7666666666666667
Atelier Annie: Alchemists of Sera Island,14.0
Atelier Ayesha Plus: The Alchemist of Dusk,24.0
Atelier Ayesha: The Alchemist of Dusk,23.5
Atelier Escha & Logy Plus: Alchemists of the Dusk Sky,29.0
Atelier Escha & Logy: Alchemists of the Dusk Sky,31.5
Atelier Firis: The Alchemist and the Mysterious Journey,27.5
Atelier Iris 2: The Azoth of Destiny,29.5
Atelier Iris 3: Grand Phantasm,32.0
Atelier Iris: Eternal Mana,28.5
Atelier Lulua: The Scion of Arland,28.0
Atelier Lydie & Suelle: The Alchemists and The Mysterious Paintings,46.5
Atelier Marie: The Alchemist of Salburg,2.0
Atelier Meruru: The Apprentice of Arland,29.5
Atelier Meruru: The Apprentice of Arland DX,25.5
Atelier Rorona: The Alchemist of Arland,19.0
Atelier Rorona: The Alchemist of Arland DX,21.0
Atelier Shallie Plus: Alchemists of the Dusk Sea,36.5
Atelier Shallie: Alchemists of the Dusk Sea,27.5
Atelier Sophie: The Alchemist of the Mysterious Book,40.5
Atelier Totori: The Adventurer of Arland,22.0
Atelier Totori: The Adventurer of Arland DX,32.0
Athena,0.5
Athena: Awakening from the Ordinary Life,6.0
Athens 2004,4.0
Atic Atac,0.6333333333333333
Atlantis,0.3
Atlantis II,5.0
Atlantis III: The New World,5.5
Atlantis: The Lost Empire,6.5
Atlantis: The Lost Tales,6.0
Atom Zombie Smasher,4.0
Atomic Bomberman,12.0
Atomic Punk,3.0
Atomine,0.5833333333333334
Attack Of The Movies 3D,0.85
Attack of the Earthlings,8.0
Attack of the Endoplasmic Retiklen 2,0.25
Attack of the Friday Monsters! A Tokyo Tale,3.0
Attack of the Killer Tomatoes (1991),2.0
Attack on Titan,10.5
Attack on Titan 2,17.0
Attack on Titan: Humanity in Chains,1.5
Attack the Light,8.0
Attentat 1942,1.5
Audioshield,0.4
Audiosurf 2,5.0
Auditorium,3.0
Auf Schatzsuche im Kaiserreich,1.0
Aura-Aura Climber,1.0
Aura: Fate of the Ages,5.5
Aurora Nights,0.6666666666666666
Aurora Watching,10.0
Auto Modellista,3.5
Autoduel,15.0
Automobili Lamborghini,5.0
Autonomous Prototype,0.75
Autumn Dream,0.5
Avadon 2: The Corruption,23.5
Avadon: The Black Fortress,39.5
Avalanche 2: Super Avalanche,5.0
Avalanche: A Penguin Adventure,1.5
Avalon Code,22.0
Avalon Legends Solitaire 2,13.5
Avatar: The Last Airbender,6.0
Avatar: The Last Airbender - The Burning Earth,5.0
Aven Colony,24.5
Avencast: Rise of the Mage,12.5
Avenger (1987),0.5333333333333333
Avenging Spirit,1.0
Avernum,39.0
Avernum: Escape from the Pit,40.5
Aviary Attorney,4.5
Awareness Rooms,1.0
Away: Shuffle Dungeon,15.0
Awe,3.0
Awesome Possum... Kicks Dr. Machino's Butt,4.0
Awesomenauts,9.5
Awkward Dimensions Redux,0.9166666666666666
Ax Battler: A Legend of Golden Axe,1.5
Axel & Pixel,3.0
Axelay,1.5
Axiom Verge,10.5
Axis & Allies (1998),26.0
Axis and Allies (2004),17.0
Ayakashi Gohan,8.0
Ayo: A Rain Tale,2.0
Ayrton Senna Personal Talk: Message for the Future,3.0
Ayrton Senna's Super Monaco GP II,4.0
Azkend 2: The World Beneath,5.0
Azrael's Tear,12.0
Aztaka,10.5
Aztez,4.5
Azure Dreams,31.5
Azure Saga: Pathfinder,19.5
Azure Striker GUNVOLT,5.0
Azure Striker Gunvolt 2,4.0
Azure Striker Gunvolt: Striker Pack,8.5
Azurik: Rise of Perathia,28.0
B-Wings,2.0
B.O.B.,4.0
BADLAND,5.0
BADLAND: Game of the Year Edition,8.0
BAE,0.8166666666666667
BANZAI PECAN: Last Hope for the Young Century,1.5
BC Kings,13.5
BC Racers,0.4666666666666667
BEEP,5.5
BMW M3 Challenge,4.0
BMX XXX,5.5
BOXBOY!,5.5
BOXBOY! + BOXGIRL!,5.0
BRAWL,3.0
BRAZEN Prototype,0.11666666666666667
BS Zelda no Densetsu,3.5
BS Zelda no Densetsu: Inishie no Sekiban,3.5
BUSTER,4.0
BYE-BYE BOXBOY!,5.0
Baba Is You,3.5
Babel Rising,3.0
Babel: The King of the Blocks,1.5
Baby Boomer,2.0
Baby Jesus Christ RPG,0.9333333333333333
Baby T-Rex,2.0
Babysitting Mama,7.0
Back Street Billiards,3.5
Back in 1995,2.0
Back to Bed,1.5
Back to Saturn X - EP1: Get Out Of My Stations (Doom II WAD),7.0
Back to the Future (1989),1.5
Back to the Future II,3.0
Back to the Future II & III,2.0
Back to the Future Part III,0.36666666666666664
Back to the Future: The Game - Episode 1: It's About Time,2.5
Back to the Future: The Game - Episode 2: Get Tannen!,2.0
Back to the Future: The Game - Episode 3: Citizen Brown,2.5
Back to the Future: The Game - Episode 4: Double Visions,2.5
Back to the Future: The Game - Episode 5: Outatime,2.5
Backbreaker: Vengeance,9.0
Backflip Madness,2.5
Backgammon,1.0
Backstage Pass,5.0
Backstreet Billiards,1.5
Backstreets of the Mind,2.0
Backyard Baseball,7.0
Backyard Football 2002,10.0
Backyard Soccer,5.0
Backyard Wrestling: Don't Try This at Home,3.5
Bacon Escape,3.5
Bad Apple Wars,5.0
Bad Bots,3.0
Bad Boys: Miami Takedown,3.5
Bad Day L.A.,4.5
Bad Dream: Coma,3.0
Bad Dream: Fever,5.0
Bad Dudes,0.8333333333333334
Bad Dudes Vs. DragonNinja,0.5
Bad End,2.0
Bad Hotel,1.5
Bad Ice-Cream,3.5
Bad Mojo,3.5
Bad News Baseball,3.0
Bad North,9.5
Bad Piggies,7.5
Bad Rats Show,4.5
Bad Rats: the Rats' Revenge,3.5
Baezult,3.0
Baghdad Central: Desert Gunner,2.0
Bahamut Lagoon,28.5
Bai Qu,10.0
Baja: Edge of Control,18.0
Bakugan Battle Brawlers,6.5
Bakugan: Defenders of the Core,25.5
Bakumatsu Rock,12.0
Bakumatsu Rock: Ultra Soul,12.0
Bakuretsu Hunters,5.0
Bakusou Kyoudai Let's & Go!! Eternal Wings,10.0
Baldi's Basics in Education and Learning,1.0
Baldur's Gate,45.0
Baldur's Gate II: Enhanced Edition,52.0
Baldur's Gate II: Shadows of Amn,72.5
Baldur's Gate II: Throne of Bhaal,19.5
Baldur's Gate: Dark Alliance,13.0
Baldur's Gate: Dark Alliance II,12.0
Baldur's Gate: Enhanced Edition,30.5
Baldur's Gate: Siege of Dragonspear,22.0
Baldur's Gate: Tales of the Sword Coast,11.0
Balko,2.0
Ball laB,6.5
Ballad of Solar,4.0
Ballads of Reemus: When the Bed Bites,2.0
Ballance,5.0
Ballblazer,0.3
Ballistick,3.0
Balloon Blowout,1.5
Balloon Bomber,0.25
Balloon Fight,1.0
Balloon Kid,1.0
Ballpoint Universe: Infinite,4.0
Ballz 3D,2.0
Balmung Chronicle: Echoes of Idavoll,3.0
Balrum,30.0
Balthazar's Dream,1.5
BanG Dream! Girls Band Party!,9.0
Band Hero,6.0
Band of Bugs,4.0
Bandai Golf: Challenge Pebble Beach,1.0
Bang Bang Racing,3.5
Bangai-O,5.0
Bangai-O Spirits,6.0
Banished,15.5
Banjo-Kazooie,10.5
Banjo-Kazooie: Grunty's Revenge,5.0
Banjo-Kazooie: Nuts & Bolts,15.5
Banjo-Pilot,3.0
Banjo-Tooie,15.5
Bannerman (2017),4.0
Banshee's Last Cry,5.0
Banyu Lintar Angin: Little Storm,0.08333333333333333
Baobabs Mausoleum - Ep. 1: Ovnifagos Don´t Eat Flamingos,1.5
Baobabs Mausoleum - Ep. 2: 1313 Barnabas Dead End Drive,2.5
Barbie (1991),0.65
Barbie Diaries: High School Mystery,1.0
Barbie Explorer,1.0
Barbie Pet Rescue,5.5
Barbie Riding Club,3.5
Barbie and the Magic of Pegasus,1.5
Barbie as the Island Princess,0.7166666666666667
Barbie as the Princess and the Pauper,1.5
Barbie in the 12 Dancing Princesses,1.0
Barbie: Dreamhouse Party,0.9833333333333333
Barbie: Game Girl,0.3333333333333333
Barbie: Gotta Have Games,1.0
Barbie: Ocean Discovery,0.4166666666666667
Barbie: Secret Agent,3.5
Barbie: Super Model,0.25
Barbie: Vacation Adventure,1.0
Barclay: The Marrowdale Murder,1.0
Bard to the Future,4.0
Bardbarian,5.5
"Barkley, Shut Up and Jam: Gaiden",4.0
Barnstorming,0.08333333333333333
Barnyard (2006),8.0
Barnyard Blast: Swine of the Night,2.5
Barnyard Mahjong 3,3.5
Barony,7.5
Baroque,11.0
Barrage Musical ～A Fantasy of Tempest～,0.48333333333333334
Barrier X,0.8
Barrow Hill,5.0
Bart Simpson's Escape from Camp Deadly,0.8
Bart's Nightmare,2.0
Barver Battle Saga: The Space Fighter,20.0
Baseball (1989),0.9333333333333333
Baseball Riot,4.0
Baseball Stars,22.0
Baseball Stars 2,14.5
Basement (2015),1.0
Bases Loaded 3,3.0
Bases Loaded II: Second Season,9.5
BasketBelle,0.6666666666666666
Basketball (1978),0.06666666666666667
Basketball Nightmare,1.5
Bastion,6.5
Baten Kaitos Origins,38.5
Baten Kaitos: Eternal Wings and the Lost Ocean,54.5
Bathory: The Bloody Countess,2.0
Batman & Robin,12.0
Batman (Game Boy),1.0
Batman (Mega Drive),0.8833333333333333
Batman (NES),1.5
Batman Begins,8.0
Batman Beyond: Return of the Joker,1.0
Batman Forever,3.0
Batman Returns,2.0
Batman: Arkham Asylum,12.0
Batman: Arkham Asylum GOTY,11.0
Batman: Arkham City,12.5
Batman: Arkham City - Armoured Edition,12.5
Batman: Arkham City - Catwoman DLC,1.5
Batman: Arkham City - Harley Quinn's Revenge DLC,2.0
Batman: Arkham City GOTY,13.5
Batman: Arkham City Lockdown,4.5
Batman: Arkham Knight,16.0
Batman: Arkham Knight - A Flip of a Coin,0.43333333333333335
Batman: Arkham Knight - A Matter of Family,1.0
Batman: Arkham Knight - Catwoman's Revenge,0.6166666666666667
Batman: Arkham Knight - GCPD Lockdown,0.45
Batman: Arkham Knight - Harley Quinn Story Pack,0.38333333333333336
Batman: Arkham Knight - Premium Edition,28.5
Batman: Arkham Knight - Red Hood Story Pack,0.36666666666666664
Batman: Arkham Knight - Season of Infamy: Most Wanted,2.5
Batman: Arkham Origins,12.5
Batman: Arkham Origins (Mobile),0.9333333333333333
"Batman: Arkham Origins - Cold, Cold Heart DLC",3.0
Batman: Arkham Origins - Initiation DLC,0.7166666666666667
Batman: Arkham Origins Blackgate,7.0
Batman: Arkham VR,1.0
Batman: Return of the Joker,0.7833333333333333
Batman: Rise of Sin Tzu,5.5
Batman: The Animated Series,3.5
Batman: The Brave and the Bold,3.5
Batman: The Caped Crusader,0.95
Batman: The Movie,0.6666666666666666
Batman: The Video Game,2.0
Batman: Vengeance,8.0
Batsugun,1.0
Battalion Wars,6.5
Battalion Wars 2,9.5
Battle Academy,27.0
Battle Arena Toshinden,0.4666666666666667
Battle Arena Toshinden 2,0.4666666666666667
Battle Arena Toshinden 3,0.3333333333333333
Battle Arena Toshinden Remix,0.4
Battle B-Daman,6.5
Battle Bakraid,3.0
Battle Balls,0.9833333333333333
Battle Brothers,20.5
Battle Bruise,4.0
Battle Chasers: Nightwar,28.0
Battle Chef Brigade,9.0
Battle Chess,1.5
Battle Chess 4000,0.5
Battle Chess II: Chinese Chess,0.4166666666666667
Battle Circuit,0.8
Battle City,0.85
Battle Clash,0.9
Battle Engine Aquila,5.0
Battle Fantasia,0.95
Battle Garegga,0.7833333333333333
Battle Group 2,2.5
Battle Kid: Fortress of Peril,4.5
Battle Mania Daiginjou,0.9833333333333333
Battle Monsters,0.5
Battle Nations,31.5
Battle Princess of Arcadias,11.0
Battle Ranch,5.0
Battle Realms,19.0
Battle Realms: Winter of the Wolf,7.0
Battle Riders,7.0
Battle Shark,0.35
Battle Tycoon: Flash Hiders SFX,1.5
Battle Unit Zeoth,0.5
Battle Worlds: Kronos,44.0
Battle: Los Angeles,1.0
BattleBlock Theater,9.5
BattleBots: Beyond the BattleBox,1.5
BattleTanx,2.0
BattleTanx: Global Assault,6.0
BattleTech (2018),49.5
Battleborn,8.5
Battlefield 1,6.5
Battlefield 1942,8.0
Battlefield 1942: Secret Weapons of WWII,5.0
Battlefield 1942: The Road to Rome,3.0
Battlefield 2,9.0
Battlefield 2: Modern Combat,7.0
Battlefield 2: Special Forces,2.5
Battlefield 3,6.0
Battlefield 4,6.0
Battlefield Hardline,7.5
Battlefield V,5.5
Battlefield Vietnam,14.0
Battlefield: Bad Company,7.5
Battlefield: Bad Company 2,7.0
Battlefleet Gothic: Armada,19.5
Battleheart,4.0
Battlepaths,9.0
Battlepillars,4.0
Battleplan: American Civil War,8.0
Battles of Prince of Persia,8.0
Battleship (1993),9.5
Battleship (2012),4.0
Battleship Bishojo,1.5
Battlestar Galactica: Deadlock,12.5
Battlestations: Midway,3.5
Battlestations: Pacific,8.5
Battlestrike: Shadow of Stalingrad,1.0
Battletech (1994),2.0
Battletoads,4.0
Battletoads & Double Dragon,2.0
Battletoads (Arcade),1.0
Battletoads in Battlemaniacs,0.9833333333333333
Battletoads in Ragnarok's World,1.0
Battlezone (1980),0.3333333333333333
Battlezone (1998),12.5
Battlezone (2016),6.0
Battlezone II: Combat Commander,12.0
Bayonetta,11.0
Bayonetta 2,9.5
Bayou Island,0.9
Be You,0.1
Beach Bounce,2.0
Beach Buggy Racing,15.0
Beach Spikers,6.5
Beam Breakers,6.0
Beamrider,0.2833333333333333
Bear With Me,7.5
Beast Battle Simulator,3.0
Beast Boxing Turbo,1.5
Beast Mode: Night of the Werewolf,0.6
Beast Quest,6.0
Beastiarium,1.0
Beat Cop,7.5
Beat Down: Fists of Vengeance,10.0
Beat Hazard,5.0
Beat Hazard: Ultra,5.0
Beat Saber,4.5
Beat the Game,0.85
BeatBlasters III,2.0
Beatbuddy: Tale of the Guardians,5.0
Beatdown!,4.0
Beatmania (2006),41.0
Beats,0.75
Beautiful Katamari,6.0
Beauty Bounce,0.4
Beauty and the Beast: A Board Game Adventure,0.08333333333333333
Beauty and the Beast: Roar of the Beast,0.5833333333333334
Beavis and Butt-head,3.5
Beavis and Butt-head in Virtual Stupidity,4.0
Beavis and Butt-head: Do U.,3.0
Becalm,0.08333333333333333
Beckett,2.0
Bedlam,5.0
Bee Movie Game,5.5
Beeswing,0.9166666666666666
Beethoven's 2nd,0.7666666666666667
Beetle Adventure Racing!,6.0
Beetlejuice,0.9333333333333333
Beetlejuice: Horrific Hijinx from the Neitherworld!,2.5
Before the Echo,9.5
Behind Frontiers,5.0
Behind the Memory,0.9666666666666667
Behind the Reflection 2: Witch's Revenge,2.5
Beholder,6.0
Beholder - Blissful Sleep,3.0
Beholder 2,10.0
Bejeweled,2.5
Bejeweled 2,1.5
Bejeweled 3,4.5
Bejeweled Blitz,5.0
Bejeweled Classic,5.0
Bejeweled Twist,6.0
Belief & Betrayal,3.5
Belko VR: An Escape Room Experiment,0.5166666666666667
